2025-06-14 00:58:26 | INFO     | __main__:main:50 - 🚀 启动Dify微信生态接入服务

**1. 文本生成:**

*   **写作:**]]></Content>
</xml>
2025-06-14 14:21:00 | INFO     | src.wechat_official:handle_webhook:417 - 最终返回明文响应: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749882060</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[我是一个大型语言模型，由 Google 训练。这意味着我可以做很多事情，包括：

**1. 文本生成:**

*   **写作:**]]></Content>
</xml>
2025-06-14 14:22:31 | INFO     | __main__:main:50 - 🚀 启动Dify微信生态接入服务
2025-06-14 14:22:31 | INFO     | src.app:create_app:110 - FastAPI应用创建成功
2025-06-14 14:22:31 | INFO     | __main__:main:61 - 📡 服务启动在 http://0.0.0.0:8000
2025-06-14 14:22:48 | INFO     | src.wechat_official:handle_webhook:324 - 收到POST请求，加密类型: 
2025-06-14 14:22:48 | INFO     | src.wechat_official:handle_webhook:345 - 明文模式消息，跳过签名验证
2025-06-14 14:22:48 | INFO     | src.wechat_official:handle_webhook:354 - 收到微信消息: text from test_full
2025-06-14 14:22:48 | INFO     | src.wechat_official:handle_webhook:379 - 消息长度: 6, 超时设置: 4.5秒
2025-06-14 14:22:48 | INFO     | src.wechat_official:handle_message:228 - 处理消息类型: text, 来自: test_full
2025-06-14 14:22:48 | INFO     | src.wechat_official:handle_message:244 - 收到消息内容: 你能干什么？
2025-06-14 14:22:48 | INFO     | src.wechat_official:handle_message:260 - 使用流式模式处理消息，长度: 6
2025-06-14 14:22:53 | WARNING  | src.wechat_official:handle_webhook:388 - 消息处理超时，返回固定提示
2025-06-14 14:22:53 | INFO     | src.wechat_official:handle_webhook:400 - 准备返回回复，长度: 252
2025-06-14 14:22:53 | INFO     | src.wechat_official:handle_webhook:401 - 回复XML内容: <xml>
<ToUserName><![CDATA[test_full]]></ToUserName>
<FromUserName><![CDATA[gh_test]]></FromUserName>
<CreateTime>1749882173</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[我正在思考中... 🤔请稍后重新发送消息，或者尝试简化您的问题。]]></Content>
</xml>
2025-06-14 14:22:53 | INFO     | src.wechat_official:handle_webhook:417 - 最终返回明文响应: <xml>
<ToUserName><![CDATA[test_full]]></ToUserName>
<FromUserName><![CDATA[gh_test]]></FromUserName>
<CreateTime>1749882173</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[我正在思考中... 🤔请稍后重新发送消息，或者尝试简化您的问题。]]></Content>
</xml>
2025-06-14 14:23:32 | INFO     | __main__:main:50 - 🚀 启动Dify微信生态接入服务
2025-06-14 14:23:32 | INFO     | src.app:create_app:110 - FastAPI应用创建成功
2025-06-14 14:23:32 | INFO     | __main__:main:61 - 📡 服务启动在 http://0.0.0.0:8000
2025-06-14 14:23:46 | INFO     | src.wechat_official:handle_webhook:324 - 收到POST请求，加密类型: 
2025-06-14 14:23:46 | INFO     | src.wechat_official:handle_webhook:345 - 明文模式消息，跳过签名验证
2025-06-14 14:23:46 | INFO     | src.wechat_official:handle_webhook:354 - 收到微信消息: text from test_optimized
2025-06-14 14:23:46 | INFO     | src.wechat_official:handle_webhook:379 - 消息长度: 6, 超时设置: 4.5秒
2025-06-14 14:23:46 | INFO     | src.wechat_official:handle_message:228 - 处理消息类型: text, 来自: test_optimized
2025-06-14 14:23:46 | INFO     | src.wechat_official:handle_message:244 - 收到消息内容: 你能干什么？
2025-06-14 14:23:46 | INFO     | src.wechat_official:handle_message:260 - 使用流式模式处理消息，长度: 6
2025-06-14 14:23:50 | INFO     | src.dify_client:chat_completion_streaming:231 - 流式响应优化截断，已收到137字符，耗时2.52秒
2025-06-14 14:23:50 | INFO     | src.dify_client:chat_completion_streaming:244 - Dify API流式调用成功，用户: test_optimized
2025-06-14 14:23:50 | INFO     | src.wechat_official:handle_message:283 - 公众号消息处理完成，用户: test_optimized, 回复: 我是一个大型语言模型，由 Google DeepMind 训练。我可以执行多种任务，包括：

*  ...
2025-06-14 14:23:50 | INFO     | src.wechat_official:handle_webhook:400 - 准备返回回复，长度: 354
2025-06-14 14:23:50 | INFO     | src.wechat_official:handle_webhook:401 - 回复XML内容: <xml>
<ToUserName><![CDATA[test_optimized]]></ToUserName>
<FromUserName><![CDATA[gh_test]]></FromUserName>
<CreateTime>1749882230</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[我是一个大型语言模型，由 Google DeepMind 训练。我可以执行多种任务，包括：

*   **回答问题：** 无论你问什么问题，我都会尽力回答。
*   **生成文本：** 我可以根据你的指示生成各种类型的文本，例如诗歌、代码、剧本、音乐作品、电子邮件、信件等。]]></Content>
</xml>
2025-06-14 14:23:50 | INFO     | src.wechat_official:handle_webhook:417 - 最终返回明文响应: <xml>
<ToUserName><![CDATA[test_optimized]]></ToUserName>
<FromUserName><![CDATA[gh_test]]></FromUserName>
<CreateTime>1749882230</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[我是一个大型语言模型，由 Google DeepMind 训练。我可以执行多种任务，包括：

*   **回答问题：** 无论你问什么问题，我都会尽力回答。
*   **生成文本：** 我可以根据你的指示生成各种类型的文本，例如诗歌、代码、剧本、音乐作品、电子邮件、信件等。]]></Content>
</xml>
2025-06-14 14:24:08 | INFO     | src.wechat_official:handle_webhook:324 - 收到POST请求，加密类型: 
2025-06-14 14:24:08 | INFO     | src.wechat_official:handle_webhook:345 - 明文模式消息，跳过签名验证
2025-06-14 14:24:08 | INFO     | src.wechat_official:handle_webhook:354 - 收到微信消息: text from oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 14:24:08 | INFO     | src.wechat_official:handle_webhook:379 - 消息长度: 5, 超时设置: 4.5秒
2025-06-14 14:24:08 | INFO     | src.wechat_official:handle_message:228 - 处理消息类型: text, 来自: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 14:24:08 | INFO     | src.wechat_official:handle_message:244 - 收到消息内容: 我肚子饿了
2025-06-14 14:24:08 | INFO     | src.wechat_official:handle_message:260 - 使用流式模式处理消息，长度: 5
2025-06-14 14:24:12 | INFO     | src.dify_client:chat_completion_streaming:231 - 流式响应优化截断，已收到125字符，耗时2.51秒
2025-06-14 14:24:12 | INFO     | src.dify_client:chat_completion_streaming:244 - Dify API流式调用成功，用户: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 14:24:12 | INFO     | src.wechat_official:handle_message:283 - 公众号消息处理完成，用户: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU, 回复: 哈哈，肚子饿了是很常见的！你想吃点什么呢？我可以帮你：

*   **推荐一些食物：** 比如快餐、...
2025-06-14 14:24:12 | INFO     | src.wechat_official:handle_webhook:400 - 准备返回回复，长度: 364
2025-06-14 14:24:12 | INFO     | src.wechat_official:handle_webhook:401 - 回复XML内容: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749882252</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[哈哈，肚子饿了是很常见的！你想吃点什么呢？我可以帮你：

*   **推荐一些食物：** 比如快餐、汉堡、披萨、面条、米饭、水果、零食等等。
*   **搜索附近餐厅：** 告诉我你在哪里，我可以帮你搜索附近的美食。
*   **提供食谱：** 如果]]></Content>
</xml>
2025-06-14 14:24:12 | INFO     | src.wechat_official:handle_webhook:417 - 最终返回明文响应: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749882252</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[哈哈，肚子饿了是很常见的！你想吃点什么呢？我可以帮你：

*   **推荐一些食物：** 比如快餐、汉堡、披萨、面条、米饭、水果、零食等等。
*   **搜索附近餐厅：** 告诉我你在哪里，我可以帮你搜索附近的美食。
*   **提供食谱：** 如果]]></Content>
</xml>
2025-06-14 14:24:48 | INFO     | src.wechat_official:handle_webhook:324 - 收到POST请求，加密类型: 
2025-06-14 14:24:48 | INFO     | src.wechat_official:handle_webhook:345 - 明文模式消息，跳过签名验证
2025-06-14 14:24:48 | INFO     | src.wechat_official:handle_webhook:354 - 收到微信消息: text from test_complex
2025-06-14 14:24:48 | INFO     | src.wechat_official:handle_webhook:379 - 消息长度: 19, 超时设置: 4.5秒
2025-06-14 14:24:48 | INFO     | src.wechat_official:handle_message:228 - 处理消息类型: text, 来自: test_complex
2025-06-14 14:24:48 | INFO     | src.wechat_official:handle_message:244 - 收到消息内容: 请详细介绍人工智能的发展历史和未来趋势
2025-06-14 14:24:48 | INFO     | src.wechat_official:handle_message:260 - 使用流式模式处理消息，长度: 19
2025-06-14 14:24:51 | INFO     | src.dify_client:chat_completion_streaming:231 - 流式响应优化截断，已收到133字符，耗时2.52秒
2025-06-14 14:24:51 | INFO     | src.dify_client:chat_completion_streaming:244 - Dify API流式调用成功，用户: test_complex
2025-06-14 14:24:51 | INFO     | src.wechat_official:handle_message:283 - 公众号消息处理完成，用户: test_complex, 回复: ## 人工智能的发展历史和未来趋势：一场持续演进的变革

人工智能（AI）的发展并非一蹴而就，而是一...
2025-06-14 14:24:51 | INFO     | src.wechat_official:handle_webhook:400 - 准备返回回复，长度: 348
2025-06-14 14:24:51 | INFO     | src.wechat_official:handle_webhook:401 - 回复XML内容: <xml>
<ToUserName><![CDATA[test_complex]]></ToUserName>
<FromUserName><![CDATA[gh_test]]></FromUserName>
<CreateTime>1749882291</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[## 人工智能的发展历史和未来趋势：一场持续演进的变革

人工智能（AI）的发展并非一蹴而就，而是一个漫长而复杂演进的过程，充满了起伏、突破和机遇。以下是其发展历史的详细梳理，以及对未来趋势的展望：

**一、人工智能发展历史（阶段性概述）**

* **萌芽期 (]]></Content>
</xml>
2025-06-14 14:24:51 | INFO     | src.wechat_official:handle_webhook:417 - 最终返回明文响应: <xml>
<ToUserName><![CDATA[test_complex]]></ToUserName>
<FromUserName><![CDATA[gh_test]]></FromUserName>
<CreateTime>1749882291</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[## 人工智能的发展历史和未来趋势：一场持续演进的变革

人工智能（AI）的发展并非一蹴而就，而是一个漫长而复杂演进的过程，充满了起伏、突破和机遇。以下是其发展历史的详细梳理，以及对未来趋势的展望：

**一、人工智能发展历史（阶段性概述）**

* **萌芽期 (]]></Content>
</xml>
2025-06-14 14:26:28 | INFO     | __main__:main:50 - 🚀 启动Dify微信生态接入服务
2025-06-14 14:26:28 | INFO     | src.app:create_app:110 - FastAPI应用创建成功
2025-06-14 14:26:28 | INFO     | __main__:main:61 - 📡 服务启动在 http://0.0.0.0:8000
2025-06-14 14:26:43 | INFO     | src.wechat_official:handle_webhook:324 - 收到POST请求，加密类型: 
2025-06-14 14:26:43 | INFO     | src.wechat_official:handle_webhook:345 - 明文模式消息，跳过签名验证
2025-06-14 14:26:43 | INFO     | src.wechat_official:handle_webhook:354 - 收到微信消息: text from test_blocking
2025-06-14 14:26:43 | INFO     | src.wechat_official:handle_webhook:379 - 消息长度: 6, 超时设置: 8.0秒
2025-06-14 14:26:43 | INFO     | src.wechat_official:handle_message:228 - 处理消息类型: text, 来自: test_blocking
2025-06-14 14:26:43 | INFO     | src.wechat_official:handle_message:244 - 收到消息内容: 你能干什么？
2025-06-14 14:26:43 | INFO     | src.wechat_official:handle_message:260 - 使用阻塞模式处理消息，长度: 6
2025-06-14 14:26:51 | WARNING  | src.wechat_official:handle_webhook:388 - 消息处理超时，返回固定提示
2025-06-14 14:26:51 | INFO     | src.wechat_official:handle_webhook:400 - 准备返回回复，长度: 256
2025-06-14 14:26:51 | INFO     | src.wechat_official:handle_webhook:401 - 回复XML内容: <xml>
<ToUserName><![CDATA[test_blocking]]></ToUserName>
<FromUserName><![CDATA[gh_test]]></FromUserName>
<CreateTime>1749882411</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[我正在思考中... 🤔请稍后重新发送消息，或者尝试简化您的问题。]]></Content>
</xml>
2025-06-14 14:26:51 | INFO     | src.wechat_official:handle_webhook:417 - 最终返回明文响应: <xml>
<ToUserName><![CDATA[test_blocking]]></ToUserName>
<FromUserName><![CDATA[gh_test]]></FromUserName>
<CreateTime>1749882411</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[我正在思考中... 🤔请稍后重新发送消息，或者尝试简化您的问题。]]></Content>
</xml>
2025-06-14 14:27:25 | INFO     | src.wechat_official:handle_webhook:324 - 收到POST请求，加密类型: 
2025-06-14 14:27:25 | INFO     | src.wechat_official:handle_webhook:345 - 明文模式消息，跳过签名验证
2025-06-14 14:27:25 | INFO     | src.wechat_official:handle_webhook:354 - 收到微信消息: text from oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 14:27:25 | INFO     | src.wechat_official:handle_webhook:379 - 消息长度: 2, 超时设置: 8.0秒
2025-06-14 14:27:25 | INFO     | src.wechat_official:handle_message:228 - 处理消息类型: text, 来自: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 14:27:25 | INFO     | src.wechat_official:handle_message:244 - 收到消息内容: hi
2025-06-14 14:27:25 | INFO     | src.wechat_official:handle_message:260 - 使用阻塞模式处理消息，长度: 2
2025-06-14 14:27:27 | INFO     | src.dify_client:chat_completion:72 - Dify API调用成功，用户: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 14:27:27 | INFO     | src.wechat_official:handle_message:283 - 公众号消息处理完成，用户: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU, 回复: Hi there! How's your day going so far? 😊 

Is ther...
2025-06-14 14:27:27 | INFO     | src.wechat_official:handle_webhook:400 - 准备返回回复，长度: 356
2025-06-14 14:27:27 | INFO     | src.wechat_official:handle_webhook:401 - 回复XML内容: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749882447</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[Hi there! How's your day going so far? 😊 

Is there anything you'd like to chat about, or were you just saying hello?]]></Content>
</xml>
2025-06-14 14:27:27 | INFO     | src.wechat_official:handle_webhook:417 - 最终返回明文响应: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749882447</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[Hi there! How's your day going so far? 😊 

Is there anything you'd like to chat about, or were you just saying hello?]]></Content>
</xml>
2025-06-14 14:27:38 | INFO     | src.wechat_official:handle_webhook:324 - 收到POST请求，加密类型: 
2025-06-14 14:27:38 | INFO     | src.wechat_official:handle_webhook:345 - 明文模式消息，跳过签名验证
2025-06-14 14:27:38 | INFO     | src.wechat_official:handle_webhook:354 - 收到微信消息: text from oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 14:27:38 | INFO     | src.wechat_official:handle_webhook:379 - 消息长度: 12, 超时设置: 8.0秒
2025-06-14 14:27:38 | INFO     | src.wechat_official:handle_message:228 - 处理消息类型: text, 来自: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 14:27:38 | INFO     | src.wechat_official:handle_message:244 - 收到消息内容: who are you？
2025-06-14 14:27:38 | INFO     | src.wechat_official:handle_message:260 - 使用阻塞模式处理消息，长度: 12
2025-06-14 14:27:43 | INFO     | src.wechat_official:handle_webhook:324 - 收到POST请求，加密类型: 
2025-06-14 14:27:43 | INFO     | src.wechat_official:handle_webhook:345 - 明文模式消息，跳过签名验证
2025-06-14 14:27:43 | INFO     | src.wechat_official:handle_webhook:354 - 收到微信消息: text from oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 14:27:43 | INFO     | src.wechat_official:handle_webhook:359 - 消息已处理过，跳过: 25052291614529091
2025-06-14 14:27:46 | INFO     | src.dify_client:chat_completion:72 - Dify API调用成功，用户: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 14:27:46 | INFO     | src.wechat_official:handle_message:283 - 公众号消息处理完成，用户: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU, 回复: That’s a great question! I’m Google AI, a large la...
2025-06-14 14:27:46 | INFO     | src.wechat_official:handle_webhook:400 - 准备返回回复，长度: 1012
2025-06-14 14:27:46 | INFO     | src.wechat_official:handle_webhook:401 - 回复XML内容: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749882466</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[That’s a great question! I’m Google AI, a large language model. 

Essentially, I’m a computer program trained to understand and generate human-like text. I was created by Google and I’m still under development, but I can do a lot of things like:

*   **Answer your questions:** I can try to answer your questions in a comprehensive and informative way, even if they’re open ended, challenging, or strange.
*   **Generate different creative text formats:** I can write stories, poems, code, scripts, musical pieces, email, letters, etc.
*   **Translate languages.**
*   **Summarize text.**
*   **Have conversations:** Just like we're doing now!

Think of me as a really advanced chatbot. 

Do you want to know more about *how* I work, or would you like to try something out?]]></Content>
</xml>
2025-06-14 14:27:46 | INFO     | src.wechat_official:handle_webhook:417 - 最终返回明文响应: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749882466</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[That’s a great question! I’m Google AI, a large language model. 

Essentially, I’m a computer program trained to understand and generate human-like text. I was created by Google and I’m still under development, but I can do a lot of things like:

*   **Answer your questions:** I can try to answer your questions in a comprehensive and informative way, even if they’re open ended, challenging, or strange.
*   **Generate different creative text formats:** I can write stories, poems, code, scripts, musical pieces, email, letters, etc.
*   **Translate languages.**
*   **Summarize text.**
*   **Have conversations:** Just like we're doing now!

Think of me as a really advanced chatbot. 

Do you want to know more about *how* I work, or would you like to try something out?]]></Content>
</xml>
2025-06-14 14:30:02 | INFO     | __main__:main:50 - 🚀 启动Dify微信生态接入服务
2025-06-14 14:30:02 | INFO     | src.app:create_app:110 - FastAPI应用创建成功
2025-06-14 14:30:02 | INFO     | __main__:main:61 - 📡 服务启动在 http://0.0.0.0:8000
2025-06-14 14:30:18 | INFO     | src.wechat_official:handle_webhook:386 - 收到POST请求，加密类型: 
2025-06-14 14:30:18 | INFO     | src.wechat_official:handle_webhook:407 - 明文模式消息，跳过签名验证
2025-06-14 14:30:18 | INFO     | src.wechat_official:handle_webhook:416 - 收到微信消息: text from test_simple
2025-06-14 14:30:18 | INFO     | src.wechat_official:handle_webhook:446 - 消息长度: 2, 消息类型: 简单, 超时设置: 6.0秒
2025-06-14 14:30:18 | INFO     | src.wechat_official:handle_message:277 - 处理消息类型: text, 来自: test_simple
2025-06-14 14:30:18 | INFO     | src.wechat_official:handle_message:293 - 收到消息内容: 你好
2025-06-14 14:30:18 | INFO     | src.wechat_official:handle_message:315 - 简单消息，使用阻塞模式处理，长度: 2
2025-06-14 14:30:21 | INFO     | src.dify_client:chat_completion:72 - Dify API调用成功，用户: test_simple
2025-06-14 14:30:21 | INFO     | src.wechat_official:handle_message:345 - 公众号消息处理完成，用户: test_simple, 回复: 你好！很高兴和你聊天。有什么我可以帮助你的吗？ 

你想聊些什么呢？比如：

*   你想问我问题？...
2025-06-14 14:30:21 | INFO     | src.wechat_official:handle_webhook:467 - 准备返回回复，长度: 310
2025-06-14 14:30:21 | INFO     | src.wechat_official:handle_webhook:468 - 回复XML内容: <xml>
<ToUserName><![CDATA[test_simple]]></ToUserName>
<FromUserName><![CDATA[gh_test]]></FromUserName>
<CreateTime>1749882621</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[你好！很高兴和你聊天。有什么我可以帮助你的吗？ 

你想聊些什么呢？比如：

*   你想问我问题？
*   你想让我帮你写一些东西？
*   你只是想随便聊聊？

请告诉我你想做什么！ 😊
]]></Content>
</xml>
2025-06-14 14:30:21 | INFO     | src.wechat_official:handle_webhook:484 - 最终返回明文响应: <xml>
<ToUserName><![CDATA[test_simple]]></ToUserName>
<FromUserName><![CDATA[gh_test]]></FromUserName>
<CreateTime>1749882621</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[你好！很高兴和你聊天。有什么我可以帮助你的吗？ 

你想聊些什么呢？比如：

*   你想问我问题？
*   你想让我帮你写一些东西？
*   你只是想随便聊聊？

请告诉我你想做什么！ 😊
]]></Content>
</xml>
2025-06-14 14:30:29 | INFO     | src.wechat_official:handle_webhook:386 - 收到POST请求，加密类型: 
2025-06-14 14:30:29 | INFO     | src.wechat_official:handle_webhook:407 - 明文模式消息，跳过签名验证
2025-06-14 14:30:29 | INFO     | src.wechat_official:handle_webhook:416 - 收到微信消息: text from test_complex
2025-06-14 14:30:29 | INFO     | src.wechat_official:handle_webhook:446 - 消息长度: 19, 消息类型: 复杂, 超时设置: 4.5秒
2025-06-14 14:30:29 | INFO     | src.wechat_official:handle_message:277 - 处理消息类型: text, 来自: test_complex
2025-06-14 14:30:29 | INFO     | src.wechat_official:handle_message:293 - 收到消息内容: 请详细分析人工智能的发展历史和未来趋势
2025-06-14 14:30:29 | INFO     | src.wechat_official:handle_message:323 - 复杂消息，使用流式模式处理，长度: 19
2025-06-14 14:30:34 | INFO     | src.dify_client:chat_completion_streaming:231 - 流式响应优化截断，已收到133字符，耗时2.53秒
2025-06-14 14:30:34 | INFO     | src.dify_client:chat_completion_streaming:244 - Dify API流式调用成功，用户: test_complex
2025-06-14 14:30:34 | INFO     | src.wechat_official:handle_message:345 - 公众号消息处理完成，用户: test_complex, 回复: 好的，我们来详细分析人工智能的发展历史和未来趋势。

**一、人工智能发展历史（分阶段回顾）**

...
2025-06-14 14:30:34 | INFO     | src.wechat_official:handle_webhook:467 - 准备返回回复，长度: 348
2025-06-14 14:30:34 | INFO     | src.wechat_official:handle_webhook:468 - 回复XML内容: <xml>
<ToUserName><![CDATA[test_complex]]></ToUserName>
<FromUserName><![CDATA[gh_test]]></FromUserName>
<CreateTime>1749882634</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[好的，我们来详细分析人工智能的发展历史和未来趋势。

**一、人工智能发展历史（分阶段回顾）**

人工智能的发展并非一蹴而就，而是经历了多个阶段，每个阶段都有其特点和突破：

* **1. 早期探索（1950s - 1970s）：符号主义时期**
    * **]]></Content>
</xml>
2025-06-14 14:30:34 | INFO     | src.wechat_official:handle_webhook:484 - 最终返回明文响应: <xml>
<ToUserName><![CDATA[test_complex]]></ToUserName>
<FromUserName><![CDATA[gh_test]]></FromUserName>
<CreateTime>1749882634</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[好的，我们来详细分析人工智能的发展历史和未来趋势。

**一、人工智能发展历史（分阶段回顾）**

人工智能的发展并非一蹴而就，而是经历了多个阶段，每个阶段都有其特点和突破：

* **1. 早期探索（1950s - 1970s）：符号主义时期**
    * **]]></Content>
</xml>
2025-06-14 14:30:41 | INFO     | src.wechat_official:handle_webhook:386 - 收到POST请求，加密类型: 
2025-06-14 14:30:41 | INFO     | src.wechat_official:handle_webhook:407 - 明文模式消息，跳过签名验证
2025-06-14 14:30:41 | INFO     | src.wechat_official:handle_webhook:416 - 收到微信消息: text from test_medium
2025-06-14 14:30:41 | INFO     | src.wechat_official:handle_webhook:446 - 消息长度: 6, 消息类型: 简单, 超时设置: 6.0秒
2025-06-14 14:30:41 | INFO     | src.wechat_official:handle_message:277 - 处理消息类型: text, 来自: test_medium
2025-06-14 14:30:41 | INFO     | src.wechat_official:handle_message:293 - 收到消息内容: 你能干什么？
2025-06-14 14:30:41 | INFO     | src.wechat_official:handle_message:315 - 简单消息，使用阻塞模式处理，长度: 6
2025-06-14 14:30:47 | WARNING  | src.wechat_official:handle_webhook:455 - 消息处理超时，返回固定提示
2025-06-14 14:30:47 | INFO     | src.wechat_official:handle_webhook:467 - 准备返回回复，长度: 254
2025-06-14 14:30:47 | INFO     | src.wechat_official:handle_webhook:468 - 回复XML内容: <xml>
<ToUserName><![CDATA[test_medium]]></ToUserName>
<FromUserName><![CDATA[gh_test]]></FromUserName>
<CreateTime>1749882647</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[我正在思考中... 🤔请稍后重新发送消息，或者尝试简化您的问题。]]></Content>
</xml>
2025-06-14 14:30:47 | INFO     | src.wechat_official:handle_webhook:484 - 最终返回明文响应: <xml>
<ToUserName><![CDATA[test_medium]]></ToUserName>
<FromUserName><![CDATA[gh_test]]></FromUserName>
<CreateTime>1749882647</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[我正在思考中... 🤔请稍后重新发送消息，或者尝试简化您的问题。]]></Content>
</xml>
2025-06-14 14:33:59 | INFO     | src.wechat_official:handle_webhook:386 - 收到POST请求，加密类型: 
2025-06-14 14:33:59 | INFO     | src.wechat_official:handle_webhook:407 - 明文模式消息，跳过签名验证
2025-06-14 14:33:59 | INFO     | src.wechat_official:handle_webhook:416 - 收到微信消息: text from oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 14:33:59 | INFO     | src.wechat_official:handle_webhook:446 - 消息长度: 4, 消息类型: 简单, 超时设置: 6.0秒
2025-06-14 14:33:59 | INFO     | src.wechat_official:handle_message:277 - 处理消息类型: text, 来自: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 14:33:59 | INFO     | src.wechat_official:handle_message:293 - 收到消息内容: 在干嘛？
2025-06-14 14:33:59 | INFO     | src.wechat_official:handle_message:315 - 简单消息，使用阻塞模式处理，长度: 4
2025-06-14 14:34:03 | INFO     | src.dify_client:chat_completion:72 - Dify API调用成功，用户: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU
2025-06-14 14:34:03 | INFO     | src.wechat_official:handle_message:345 - 公众号消息处理完成，用户: oeMLOwjcEuAyyiUhf4QJR8Nr-AmU, 回复: 我现在正在和您聊天！我是一个大型语言模型，由 Google 训练。

我正在努力理解您的提问，并尽力...
2025-06-14 14:34:03 | INFO     | src.wechat_official:handle_webhook:467 - 准备返回回复，长度: 394
2025-06-14 14:34:03 | INFO     | src.wechat_official:handle_webhook:468 - 回复XML内容: <xml>
<ToUserName><![CDATA[oeMLOwjcEuAyyiUhf4QJR8Nr-AmU]]></ToUserName>
<FromUserName><![CDATA[gh_581b6239f6e9]]></FromUserName>
<CreateTime>1749882843</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[我现在正在和您聊天！我是一个大型语言模型，由 Google 训练。

我正在努力理解您的提问，并尽力提供有用的信息和回答。 

您有什么想聊的吗？ 比如：

*   想问我问题？
*   想让我写点什么？ （诗歌、故事、代码等等）
*   想让我帮你总结一些信息？
*   只是随便聊聊？

随便说来吧！ 😊
]]></Content>
</xml>
